apartment,area,floor,lease_mode,orientation,price,quarters,renovation,s
1室1厅1卫,37平米,高层,整租,南,2000,"海珠中路小区,越秀,西门口,距1号线西门口站约294米,光塔路与海珠中路交界",精装修,西门口地鉄旁 中层一房一厅 装修新净 有匙即看
3室1厅1卫,85平米,低层,整租,南北,4800,"云鹤南街小区,越秀,环市东,距5号线动物园站约417米,环市东路云鹤南街",中装修,云鹤南街大院三房 通透对流 环境好 近动物园地铁
3室1厅1卫,85平米,中层,整租,南北,3700,"华侨新村和平路小区,越秀,环市东,距5号线淘金站约592米,环市东路华侨新村和平路",简装修,华侨新村旁 中低层三房一厅 家私齐全 环境靓 近地铁少有
4室2厅3卫,195平米,中层,整租,东南,12500,"东山雅筑,越秀,东风东,距5号线动物园站约537米,东风东路776号",精装修,东山雅筑 195方四房 品质大型小区 高层安静望广州塔 看房方便
3室1厅1卫,139平米,中层,整租,南,9500,"东鸣轩,越秀,农讲所,距1号线农讲所站约170米,中山四路199号至231号",简装修,中山四路 精致三房 手快先得
3室2厅2卫,97平米,低层,整租,东南,6500,"东风广场一期,越秀,东风东,距5号线动物园站约411米,东风东路787号",简装修,东风广场一期，房屋干净清爽，户型佳，为您呈现家的感觉
3室2厅2卫,108平米,高层,整租,南,6800,"五羊华轩,越秀,五羊新城,距1号线杨箕站约408米,越秀区五羊新城东泰路36和38号",简装修,眞实 五羊华轩 电梯三房 中层 安静 精装修 干净舒适
2室2厅1卫,109平米,高层,整租,西南,7500,"颐景轩,越秀,五羊新城,距5号线五羊邨站约746米,五羊新城明月一路17至19号",简装修,五羊新城社区 城铁 精装大2居 给您的生活
2室1厅1卫,70平米,高层,整租,南,4200,"五羊新城H区,越秀,五羊新城,距5号线五羊邨站约403米,寺右新马路（南方报社侧旁）",精装修,五羊新城社区 城铁 精装大2居 给您的生活
3室2厅2卫,128平米,高层,整租,东南,8000,"东山领汇广场,越秀,杨箕,距1号线杨箕站约74米,中山一路59号61号63号",豪华装修,东山领汇豪华大三房小区自带空中花园环境优美靓朝向
3室1厅1卫,75平米,低层,整租,南,5500,"嘉和苑,越秀,西门口,距1号线陈家祠站约897米,东风西路148号",简装修,嘉和苑 交通便利 生活便利 可租外国人
2室1厅1卫,68平米,低层,整租,西南,4200,"福莱花园,越秀,环市东,距5号线动物园站约534米,水荫路水荫直街西六巷23号至27号",精装修,福莱花园精装两房出租 家私家电齐全 有匙随时
1室1厅1卫,60平米,高层,整租,东南,5500,"御东和府,越秀,东山,距5号线区庄站约550米,越秀区农林下路35号至39号",豪华装修,御东和府 一房一厅 豪华装修 家电齐全 大阳台 采光一流 不吵
2室1厅1卫,45平米,低层,整租,南,3000,"东关汛,越秀,东川路,距1号线烈士陵园站约583米,越秀区中山三路",中装修,近1号线烈士陵园地铁站 2房1厅 1楼 整租放出
3室2厅2卫,100平米,中层,整租,北,8500,"龙珠大厦,越秀,东山,距6号线东山口站约411米,执信南路竹丝岗二马路5号",精装修,东山口地铁 东山龙珠大厦 精装电梯3房舒适安静 近执信南
3室2厅2卫,143平米,中层,整租,东南,9000,"锦城花园,越秀,东风东,距1号线杨箕站约364米,东风东路858号",精装修,锦城花园 二期143平精装三房带主套 安静东南向望花园 靓
3室2厅1卫,102平米,中层,整租,东南,5000,"军区16号大院,越秀,五羊新城,距5号线五羊邨站约829米,越秀区五羊新城寺右二横路",精装修,五羊新城 军区7号大院 精装三房两厅 业主诚意出租 近
2室1厅1卫,53平米,中层,整租,南,3600,"白云路小区,越秀,东川路,距6号线团一大广场站约342米,白云路中段34号",简装修,白云大厦附近两房一厅 采光好
2室1厅1卫,70平米,中层,整租,南,3500,"仓边路小区,越秀,小北,距1号线农讲所站约450米,广州市仓边路",精装修,仓边路小区 楼梯4楼 间隔方正 采光好 房大厅大 近农讲所 近小北
1室1厅1卫,56平米,中层,整租,南北,4300,"东山印象台,越秀,北京路,距1号线农讲所站约370米,中山四路317号",豪华装修,中山四路东山印象台 新楼一房一厅 基本全新 拎包入住
2室1厅1卫,85平米,中层,整租,西南,5600,"文德广场,越秀,北京路,距6号线北京路站约443米,文德南路52-98号",中装修,文德广场 实用二房 家私家电齐全 间隔方正 近北京路 团一太广场
2室1厅1卫,72平米,高层,整租,东南,4800,"水荫翠苑,越秀,环市东,距5号线动物园站约872米,水荫路72-2号至78-2号",精装修,水荫翠苑电梯小高层，东南向厅出阳台，配套齐全 采光通风好
2室1厅1卫,60平米,中层,整租,南北,3600,"建设新村,越秀,建设路,距5号线淘金站约482米,建设二马路13号",豪华装修,建设二马路低层靓两房，到爆的租盘
1室1厅1卫,30平米,高层,整租,南,2300,"东华西路小区,越秀,东川路,距1号线烈士陵园站约632米,东华西路",精装修,东华西路 一房一厅 中层精装 只租2300
2室1厅1卫,80平米,中层,整租,南,5300,"富力东堤湾,越秀,杨箕,距1号线杨箕站约255米,中山一路金羊三街",精装修,富力东堤湾 精装两房 安静舒适 家私电器齐 地铁口100米
4室2厅2卫,205平米,高层,整租,南,16500,"上誉花园,越秀,环市东,距5号线动物园站约600米,天河路45号之九到之二十五",中装修,君汇世家：4+1房望花园 花园美景 业主有心租
2室1厅1卫,64平米,高层,整租,南北,3000,"麓湖路3号大院,越秀,小北,距5号线小北站约394米,越秀区麓湖路3号",中装修,实景房源 本人有锁匙随时可看 大院管理 南北通透邻近小北地铁
3室2厅1卫,118平米,中层,整租,东南,6000,"嘉洲翠庭,越秀,小北,距2号线纪念堂站约653米,应元路捷元坊",毛坯,嘉洲翠庭新装修三房家电齐全手快先得！
2室1厅1卫,63平米,低层,整租,东南,3000,"建设三马路小区,越秀,建设路,距5号线淘金站约458米,东风东建设三马路",精装修,建设三马路低楼层2房一厅 精装修交通配套齐全 拎包入住随时看房
3室2厅2卫,135平米,中层,整租,南,12000,"富力新天地花园,越秀,五羊新城,距1号线杨箕站约735米,广州大道与中山一路交汇处",精装修,富力新天地花园商品房少有三房放租手快有手慢无
2室1厅1卫,93平米,中层,整租,南北,6500,"越秀保利中环广场,越秀,环市东,距5号线淘金站约542米,越秀区建设中马路2号",精装修,建设大马路保利中环广场电梯2室一厅 高楼层周边配套齐全业主急租
2室1厅1卫,55平米,低层,整租,南,3300,"海珠北路小区,越秀,西门口,距1号线西门口站约309米,中山六路海珠北路",中装修,海珠北路底层出租
2室1厅1卫,58平米,中层,整租,东南,3700,"东川路大院,越秀,东川路,距1号线烈士陵园站约300米,越秀区东川路",精装修,东川路附近 家电齐全 拎包入住
2室1厅1卫,93平米,低层,整租,东北,6500,"银基金湾,越秀,东山,距6号线团一大广场站约174米,越秀南路1号",豪华装修,银基金湾 标准两房 近团一大广场 全明屋 温馨家居 交通生活便利
2室1厅1卫,80平米,中层,整租,南,4800,"寺贝底侧小区,越秀,共和路,距1号线杨箕站约503米,越秀区东山共和大街",中装修,出租越秀区寺贝底侧3房1厅 安静大院 正规大三房 采光一流 房东好
1室1厅1卫,40平米,中层,整租,南北,3000,"竹丝村,越秀,东山,距5号线区庄站约656米,东山农林下路",精装修,竹丝村大1房 大阳台 小区环境优美 近医院 近地铁
2室2厅1卫,70平米,中层,整租,南,5500,"东风广场二期,越秀,东风东,距5号线动物园站约412米,东风东路787号",简装修,东风广场 两房出租 小区 装修新 家私电器齐全 近地铁
2室1厅1卫,43平米,高层,整租,东,7200,"御东雅苑,越秀,北京路,距2号线纪念堂站约217米,东风西路238-248号（中山纪念堂的斜对面）",中装修,复式，高层观景纪念堂全景，自住均可
2室1厅1卫,85平米,低层,整租,南北,3000,"横枝岗56号大院,越秀,淘金,距5号线淘金站约1060米,淘金横枝岗路56号",精装修,横转岗低楼层2房一厅 精装修环境优雅周边配套齐全采光好业主急租
5室2厅3卫,196平米,中层,整租,西南,16000,"君汇世家,越秀,环市东,距5号线动物园站约600米,天河路45号之九到之二十五",豪华装修,君汇世家 196平豪华4+1 品质小区繁华地段 业主初次放租 可配齐
2室1厅1卫,65平米,高层,整租,南,3500,"明月路小区,越秀,五羊新城,距5号线五羊邨站约620米,越秀区明月路",精装修,明月小区 安静两房 家电齐全 拎包入住
1室0厅1卫,35平米,中层,整租,南北,3650,"东方广场,越秀,环市东,距5号线区庄站约234米,越秀区犀牛路38号至44号",中装修,区庄东方广场小区电梯 全齐单身
3室1厅1卫,116平米,低层,整租,南,7300,"爱家园,越秀,北京路,距6号线北京路站约380米,文德南路65号",精装修,爱家园 实用3房 房大厅大 厅出阳台 近北京路 天字广场 海珠广场
1室1厅1卫,68平米,高层,整租,东北,4000,"金宝怡庭,越秀,农讲所,距1号线农讲所站约551米,中山三路125号至151号",精装修,中山三路 一房 近烈士陵园地铁 交通便利 生活方便 约看
3室2厅1卫,100平米,低层,整租,南,6000,"培正路小区,越秀,东山,距1号线东山口站约569米,东山口培正路",精装修,东山口 培正路小区 精装三房采光好 近培正 近七中 业主急租
2室1厅1卫,84平米,低层,整租,暂无,3900,"寺右东小区,越秀,五羊新城,距5号线五羊邨站约514米,寺右三巷至寺右五巷",精装修,小区管理 精装两房 采光好 安静舒适环境好 近地铁
1室0厅1卫,50平米,高层,整租,东,6500,"富力东山新天地,越秀,五羊新城,距1号线杨箕站约735米,广州大道与中山一路交汇处",简装修,房子全新装修，方正套件，有独立卫生间厨房
1室1厅1卫,65平米,中层,整租,南,3800,"东华西路小区,越秀,东川路,距1号线烈士陵园站约632米,东华西路",精装修,粤泰荣廷府 实用1房 南向望小花园 东华西路 全新电梯 近中华广场
3室2厅2卫,120平米,中层,整租,西北,7000,"富力东堤湾,越秀,杨箕,距1号线杨箕站约255米,中山一路金羊三街",精装修,东堤湾望花园安静大三房带主套双阳台家私电器齐全
4室2厅2卫,168平米,高层,整租,西南,12000,"东越雅居,越秀,北京路,距1号线农讲所站约448米,越秀中路58号至66号双号",精装修,东越雅居 温馨家居房 高层视野开阔 间隔方正 髙端舒适 拎包入住
3室2厅2卫,108平米,高层,整租,东南,8500,"富力东山新天地,越秀,五羊新城,距1号线杨箕站约735米,广州大道与中山一路交汇处",精装修,富力东山新天地3室2厅2卫整租
1室1厅1卫,45平米,高层,整租,南,3000,"豆腐寮小区,越秀,小北,距2号线纪念堂站约801米,应元路大华街12号",简装修,应元路红楼电梯楼 精装一房 手快先得
1室1厅1卫,42平米,高层,整租,南,3300,"福今路小区,越秀,东风东,距1号线杨箕站约671米,东风东路福今路",中装修,福今路少有低价房出租 一房一厅家私电器齐全 手快有手慢无
1室1厅1卫,35平米,中层,整租,东,3000,"文德先生,越秀,北京路,距6号线北京路站约324米,文德南路与珠光路交界处",精装修,文德先生 精装一居室 家私电器齐全 可短租 有匙看房
2室1厅1卫,80平米,中层,整租,东,7000,"御东雅苑,越秀,北京路,距2号线纪念堂站约217米,东风西路238-248号（中山纪念堂的斜对面）",精装修,上下两层，实用两房，楼龄新净，东望纪念堂，采光好，家私家电新
1室0厅1卫,42平米,高层,整租,东南,2800,"越秀保利中环广场,越秀,环市东,距5号线淘金站约542米,越秀区建设中马路2号",精装修,建设路 保利中环豪华单间 急租 急租
1室1厅1卫,45平米,中层,整租,南,4200,"东风广场四期,越秀,东风东,距5号线动物园站约411米,东风东路787号",豪华装修,东风广场四期 新装修 家电齐全 看房方便 正规一房
2室1厅1卫,60平米,高层,整租,西,3700,"魁巷小区,越秀,北京路,距1号线公园前站约582米,越秀区北京路起义路",精装修,公园前地铁站 起义路 两房一厅带阳台北京路 采光超好 精装修
3室2厅1卫,98平米,高层,整租,东南,6000,"梅花路电力设计院宿舍,越秀,杨箕,距5号线动物园站约376米,梅花路65号（锦城花园附近）",精装修,无忧无虑的社区 环境优雅 干净整洁 随时入住
4室2厅2卫,140平米,中层,整租,东南,18000,"二沙岛新世界棕榈园,越秀,二沙岛,越秀区大通路25号",豪华装修,二沙岛豪装大三房 环境安静舒适 江边再旁说走就走一线忘江 舒适
3室1厅1卫,143平米,中层,整租,东,13000,"北京路五号公馆,越秀,北京路,距6号线北京路站约355米,北京路5号",精装修,北京路五号公馆 东向大3房 高层望江 江景优美 近北京路海珠广场
3室2厅1卫,76平米,低层,整租,西北,7200,"富力东山新天地,越秀,五羊新城,距1号线杨箕站约735米,广州大道与中山一路交汇处",精装修,新天地 精装76平三房 厅出阳台 安静不吵 家电齐全 拎包入住
3室2厅2卫,110平米,中层,整租,南,6500,"金羊花园,越秀,杨箕,距1号线杨箕站约178米,越秀中山一路49号",精装修,金羊花园精装110平电梯三房带主卫住家陪读仅6500
2室1厅2卫,85平米,高层,整租,东南,5500,"东堤水岸,越秀,北京路,距6号线团一大广场站约174米,东沙头角路35-37号",精装修,东堤水岸 团一大广场 中华广场旁 全明屋 越秀南 文明路 东华西
2室1厅1卫,76平米,低层,整租,东南,4300,"仓前大厦,越秀,西门口,距1号线西门口站约522米,越秀区仓前街58号",精装修,装修新净电梯4楼，正规两房一厅，家私家电全齐，随时可以入住。
2室1厅1卫,50平米,低层,整租,南,4300,"寺右南路小区,越秀,五羊新城,距5号线五羊邨站约579米,明月路寺右南路",豪华装修,珠江新城 五羊邨  全新精装 拎包入住 急租
2室2厅1卫,84平米,中层,整租,南,5200,"锦城花园,越秀,东风东,距1号线杨箕站约364米,东风东路858号",精装修,锦城花园 采光充足 带精装修 户型方正 配套成熟 交通便利
3室2厅1卫,109平米,高层,整租,西南,7800,"东雅轩,越秀,东山,距6号线东山口站约400米,中山二路菜园北街",精装修,中山二路 东雅轩小区 管理安全 采光通风好安静舒适
3室2厅1卫,118平米,高层,整租,东南,6800,"应元大厦,越秀,小北,距2号线纪念堂站约732米,应元路127号",精装修,应元路电梯精装修3房2厅带书房 高层望越秀公园 拎包入住
2室1厅1卫,75平米,高层,整租,东南,3700,"桥力大厦,越秀,北京路,距1号线公园前站约592米,越秀区惠福东路",精装修,公园前地铁惠福东路侨力大厦中层两房1厅小区管理采光好
2室2厅1卫,80平米,中层,整租,东南,3800,"五羊新城广场,越秀,五羊新城,距5号线五羊邨站约168米,寺右新马路111至115号",精装修,五羊新城 安静小区 厅出阳台 两室一厅出租
4室1厅1卫,128平米,中层,整租,南北,5500,"国龙大厦,越秀,小北,距5号线小北站约460米,环市中路276号",精装修,小北地铁口 国龙大厦 实地拍摄精装三房 家私家电齐全随时可看
3室2厅2卫,126平米,高层,整租,东南,8000,"碧水明筑,越秀,东山,距1号线杨箕站约335米,东泰路28至32号",精装修,碧水明筑 精装三房 高层望景 小区环境优美
2室1厅1卫,80平米,中层,整租,东南,5000,"淘金家园四期,越秀,淘金,距6号线黄花岗站约643米,淘金东横路9号",中装修,淘金家园组团两房家私电器齐全长租5000元每月。
2室1厅1卫,60平米,中层,整租,南,4000,"共和三路小区,越秀,共和路,距1号线杨箕站约421米,共和三路（广铁第一小学后方）",简装修,共和小区方正两房全明屋住家的不二选择手快有
3室2厅2卫,136平米,中层,整租,南,12500,"骏文雅苑,越秀,北京路,距1号线农讲所站约475米,文明路119、121、123号",豪华装修,骏文雅苑 采光通风一流 中山四路 仓边路 农讲所 省图书馆 文德路
1室1厅1卫,40平米,高层,整租,南,3500,"东山公馆,越秀,东山,距6号线东山口站约157米,农林下路7号9号11号",中装修,东山口 单身 电梯1房1厅，拎包入住，看房方便
2室2厅1卫,60平米,低层,整租,东南,4200,"东川路91号大院,越秀,东川路,距1号线烈士陵园站约203米,东川路91号",精装修,靓东川路 近省医 东川路 低层精致两房 家私齐 拎包入住
3室1厅1卫,93平米,高层,整租,东南,4800,"东海嘉园,越秀,五羊新城,距5号线五羊邨站约528米,广州大道东兴北路102号",中装修,"东海嘉园小区管理,电梯高层,通风采光好,格局方正,拎包入住."
1室1厅1卫,40平米,高层,整租,南,3100,"东山月府,越秀,五羊新城,距5号线五羊邨站约562米,新寺右新马路108号",精装修,五羊新城 东山月府栋 精装1居室 小区管理棒 环境好
3室2厅2卫,98平米,中层,整租,东南,7000,"富力东山新天地,越秀,五羊新城,距1号线杨箕站约735米,广州大道与中山一路交汇处",精装修,富力东山新天地 经济实惠三房 安静 高层 随时拎包入住 有匙即看
3室2厅1卫,120平米,高层,整租,南北,9000,"东山雅筑,越秀,东风东,距5号线动物园站约537米,东风东路776号",精装修,东山雅筑 三房 带主套 安静 高层 南北对流 大阳台
1室1厅1卫,42平米,低层,整租,南,3200,"联发名阁,越秀,东川路,距6号线东湖站约590米,东华南路172号",中装修,东华东路 电梯 1房1厅联发名阁
3室2厅2卫,108平米,高层,整租,东,7800,"东川路大院,越秀,东川路,距1号线烈士陵园站约300米,越秀区东川路",精装修,东川路大院 温馨家居房 花园小区 安静舒适 采光通风好 随时提看
3室1厅1卫,110平米,中层,整租,东南,6500,"嘉骏苑,越秀,东川路,距6号线团一大广场站约630米,白云路89号",豪华装修,嘉骏苑电梯高层三房，家电齐全，光线靓，装修新净
2室1厅1卫,62平米,低层,整租,南北,4000,"竹丝岗二马路小区,越秀,东山,距6号线东山口站约460米,竹丝岗二马路",精装修,竹丝岗二马路小区 价格实惠 看看都舒服 亲们还在犹豫什么
3室2厅1卫,90平米,中层,整租,南,7500,"东风广场,越秀,东风东,距5号线动物园站约351米,东风东路787号",简装修,东风广场 精装三房带主套 望花园 高素质小区
2室1厅1卫,55平米,高层,整租,南,4000,"福今路小区,越秀,东风东,距1号线杨箕站约671米,东风东路福今路",简装修,福今路 简装两房 环境宁静舒适
3室2厅1卫,84平米,中层,整租,东,5600,"农林上路小区,越秀,东山,距6号线东山口站约280米,农林上路和农林下路交汇",简装修,农林上路 低层三房 户型方正 环境优美
1室1厅1卫,35平米,中层,整租,西南,2800,"建设五马路小区,越秀,建设路,距5号线淘金站约276米,环市东建设五马路",豪华装修,建设路豪华装修一房一厅中层仅租2800！
1室1厅1卫,45平米,低层,整租,南北,4200,"颐和雅轩,越秀,小北,距2号线纪念堂站约683米,越秀区应元路洪桂新街1、3、5号",精装修,颐和雅轩 实地拍摄 电梯一房 封闭式小区管理 家私家电齐全
2室1厅1卫,65平米,中层,整租,南,5300,"金羊花园,越秀,杨箕,距1号线杨箕站约178米,越秀中山一路49号",精装修,五羊新城 正规两房一厅 中层步梯 全新精装修 拎包入住
2室1厅1卫,50平米,中层,整租,南,2990,"德政中路小区,越秀,农讲所,距1号线农讲所站约381米,德政中路",精装修,农讲所 团一大 德政中路 两房带阳台 光线好
2室1厅1卫,75平米,高层,整租,暂无,4000,"金羊花园,越秀,杨箕,距1号线杨箕站约178米,越秀中山一路49号",精装修,杨箕站 中山一路 金羊花园 精装两房两厅
2室1厅1卫,60平米,中层,整租,南,4000,"共和三路小区,越秀,共和路,距1号线杨箕站约421米,共和三路（广铁第一小学后方）",简装修,共和小区 方正两房 全明屋 住家的不二选择 手快有
1室1厅1卫,51平米,中层,整租,南,4000,"淘金家园三期,越秀,淘金,距6号线黄花岗站约510米,淘金东横路9号",简装修,冰点租价 淘金家园 黄花岗 电梯一房 家电家私齐 有钥匙
2室1厅1卫,45平米,中层,整租,南北,2800,"大沙头二马路小区,越秀,大沙头,距6号线团一大广场站约577米,大沙头二马路",精装修,大沙头二马路小区 楼梯中层2房 家私可配 装修新净 近
3室2厅1卫,90平米,高层,整租,南北,5000,"东源新街大院,越秀,东川路,距1号线烈士陵园站约580米,东川路东源新街",精装修,实拍 东川路附近大院管理3房2厅厅出阳台南北对流看房方便
1室0厅1卫,28平米,中层,整租,东南,450,"中广大厦Hhouse,越秀,解放北,距1号线西门口站约953米,人民北路612号",精装修,近地铁，舒适，装修精美，家具齐全
1室1厅1卫,55平米,中层,整租,南,5300,"东风广场五期,越秀,东风东,距5号线动物园站约389米,东风东路787号",豪华装修,眞实 东风东路东风广场 五期精装一房 家电齐 保养新 近丽丰
2室2厅1卫,120平米,高层,整租,西,3500,"嘉诚国际公寓,越秀,东风东,距5号线动物园站约880米,广州大道中611号",豪华装修,嘉诚国际 电梯高层 豪华装修 拎包入住 楼龄新
2室1厅1卫,50平米,高层,整租,南,2700,"四圣街大院,越秀,东川路,距1号线烈士陵园站约627米,东华西路四圣街",简装修,东华西路 高层7楼 2房1厅 简装修 低价出租
2室2厅1卫,88平米,中层,整租,南北,6500,"东山紫园,越秀,东风东,距5号线动物园站约378米,东风东路745号",豪华装修,东山紫园 精装88方两房 南北对流 家私电齐全 拎包入住
4室2厅2卫,159平米,高层,整租,西南,11500,"锦城花园,越秀,东风东,距1号线杨箕站约364米,东风东路858号",精装修,锦城花园 159平3+1户型 家电齐采光好 保养新 随时住
2室1厅1卫,50平米,中层,整租,南北,3600,"越秀南路小区,越秀,东川路,距6号线团一大广场站约236米,越秀南路近文明路",精装修,越秀南 低层 2房1厅 全明室厅 精装修 整租 性价比两房
2室1厅1卫,40平米,中层,整租,南北,3500,"执信南路小区,越秀,东山,距6号线东山口站约621米,越秀区执信南路",中装修,低层4楼，南北通透实用2房
1室1厅1卫,60平米,中层,整租,南,5000,"万艺广场,越秀,海珠广场,距6号线海珠广场站约210米,越秀区侨光路10号12号",豪华装修,有效待租　　不真的房源我也不放上去的　业主住附近　随时方便看
3室2厅2卫,128平米,高层,整租,东南,8500,"东川大厦,越秀,东川路,距1号线烈士陵园站约621米,越秀区东川路6号",精装修,东川路东川大厦 温馨家居房 高层望小蛮腰 安静舒适 皇金地段 约
3室1厅1卫,90平米,中层,整租,南,4500,"中山三路小区,越秀,东川路,距1号线烈士陵园站约388米,越秀区中山三路",精装修,中华广场旁 小区管理 精装三房 家私家电齐全 通风采光好 拎包入
2室2厅1卫,75平米,中层,整租,南,3800,"龟岗大马路小区,越秀,东山,距1号线东山口站约441米,龟岗大马路近龟岗二马路",毛坯,东华东近龟岗大马路精装两房 家私家电齐全 低楼层 采光好
1室1厅1卫,40平米,中层,整租,东北,2600,"东川路91号大院,越秀,东川路,距1号线烈士陵园站约203米,东川路91号",精装修,东川路 低层精装一房 精致漂亮 干净整洁 家电齐全 邻近
3室2厅2卫,106平米,中层,整租,南北,9000,"锦城花园,越秀,东风东,距1号线杨箕站约364米,东风东路858号",精装修,锦城花园 区小高层小三房带主套 安静 南北对流 望花园
3室2厅2卫,128平米,中层,整租,东南,6600,"梅花村小区,越秀,杨箕,距1号线杨箕站约373米,中山一路梅花村路",精装修,梅花村小区 电梯3室梅花村小区 家，就应该是这种感觉
3室2厅2卫,155平米,中层,整租,南北,11000,"上誉花园,越秀,环市东,距5号线动物园站约600米,天河路45号之九到之二十五",精装修,君汇世家 温馨安静3房主套带工人房 业主诚信出租 来电即看房
3室2厅1卫,120平米,中层,整租,东南,9000,"东山领汇广场,越秀,杨箕,距1号线杨箕站约74米,中山一路59号61号63号",精装修,杨箕 东山领汇广场 精装三房带主套 近铁一
1室1厅1卫,22平米,低层,床位(合租),西南,800,"东郊市场社区,越秀,杨箕,距1号线杨箕站约258米,越秀区中山一路东郊市场（天锦大厦后面）",简装修,中山一路大院合租1室1卫限男生
2室2厅1卫,60平米,低层,整租,南北,3800,"五羊新城A区,越秀,五羊新城,距5号线五羊邨站约170米,寺右北二街",精装修,五羊新城 低层精装两房 要钥匙 随时看房  图片
3室2厅1卫,126平米,中层,整租,东北,8500,"东湖御苑,越秀,大沙头,距6号线东湖站约417米,东湖路永胜上沙1号",精装修,大沙头东湖御苑 温馨家居房 高层观景好 业主自住放租 看房约
2室1厅1卫,78平米,低层,整租,南,7000,"骏文雅苑,越秀,北京路,距1号线农讲所站约475米,文明路119、121、123号",豪华装修,骏文雅苑 采光通风一流 中山四路 仓边路 农讲所 省图书馆 文德路
2室2厅2卫,90平米,中层,整租,暂无,7600,"利福大厦,越秀,海珠广场,距6号线北京路站约387米,惠福东路558号",豪华装修,高层电梯 豪华装修
3室2厅1卫,128平米,中层,整租,东南,7300,"东海嘉园,越秀,五羊新城,距5号线五羊邨站约528米,广州大道东兴北路102号",精装修,东海嘉园 三室 东南向 家私家电齐全 物业管理到位 拎包入住
3室2厅1卫,108平米,低层,整租,南,5000,"国龙大厦,越秀,小北,距5号线小北站约460米,环市中路276号",精装修,国龙大厦精装修3房2厅 小北地铁站上盖 南向望越秀公园
2室1厅1卫,45平米,中层,整租,北,3800,"竹丝岗四马路小区,越秀,东山,距6号线东山口站约261米,竹丝岗四马路",中装修,竹丝岗四马路 温馨小两房的，旺中带静，可短租半年
3室1厅1卫,93平米,中层,整租,南,6500,"豪贤苑,越秀,小北,距1号线农讲所站约383米,仓边路豪贤路仁生里11号",精装修,中山四路 豪贤苑电梯楼 近农讲地鉄口 北京路购物商圈 房屋间隔方
1室1厅1卫,70平米,高层,整租,南,8800,"金润铂宫,越秀,北京路,距6号线北京路站约415米,北京路238号",精装修,金润铂宫，北京路商圈高质素电梯房，精装修，落地窗，随时看房
2室1厅1卫,60平米,高层,整租,南,3000,"盘福路大院,越秀,盘福路,距2号线纪念堂站约432米,东风西路盘福路",精装修,盘福路高层精装两房
1室0厅1卫,25平米,中层,整租,南,1800,"华乐路小区,越秀,建设路,距5号线淘金站约335米,华乐路与青龙坊交汇",精装修,华乐路小区大单间 精装修采光好带阳台 交通方便随时看房业主急租
2室1厅1卫,75平米,低层,整租,东南,3500,"东川一街小区,越秀,东川路,距1号线烈士陵园站约668米,东川路东川一街",豪华装修,东川小区 精装二房一厅安静环境住家选择
3室2厅2卫,129平米,中层,整租,东南,9000,"锦城花园,越秀,东风东,距1号线杨箕站约364米,东风东路858号",精装修,锦城花园 129平 格局方正东南向 安静 望花园 泳池 景观好 保养好
2室2厅1卫,74平米,中层,整租,南,5800,"东山领汇广场,越秀,杨箕,距1号线杨箕站约74米,中山一路59号61号63号",毛坯,东山领汇 豪装两房 一套 少有房源出租 住家必备
2室1厅1卫,71平米,高层,整租,南,6000,"东雅轩,越秀,东山,距6号线东山口站约400米,中山二路菜园北街",精装修,东雅轩 南向生活便利居家之所钥匙看房
2室2厅1卫,70平米,高层,整租,南,3500,"竹丝岗小区,越秀,东山,距6号线东山口站约435米,东山农林下路",精装修,图片 近中山大学 东山口少有两房一厅 背包入住 生活便利
1室1厅1卫,35平米,低层,整租,南,4600,"富力东山新天地,越秀,五羊新城,距1号线杨箕站约735米,广州大道与中山一路交汇处",精装修,五羊新城 富力新天地 精装一居 拎包入住 急租
2室1厅1卫,85平米,中层,整租,南,4500,"东悦居,越秀,五羊新城,距5号线五羊邨站约134米,寺右北二街16号至28号",豪华装修,小肥羊旁  豪华装修电梯两房 实用高 看房方便
2室1厅1卫,50平米,高层,整租,东南,3000,"海珠北路小区,越秀,西门口,距1号线西门口站约309米,中山六路海珠北路",精装修,海珠北路小区中层楼梯六楼，正规两房一厅住家，装修保养好。
1室0厅1卫,26平米,高层,整租,南北,2300,"大德路小区,越秀,解放南,距6号线一德路站约573米,大德路135号附近",精装修,大德路出租
2室1厅1卫,60平米,高层,整租,南,4500,"盘福路大院,越秀,盘福路,距2号线纪念堂站约432米,东风西路盘福路",简装修,盘福路中层大两房带阳台+50平天台
3室2厅2卫,128平米,高层,整租,东南,10000,"东湖肯辛顿,越秀,大沙头,距6号线东湖站约180米,越秀区东湖路30至44号",精装修,大沙头肯辛顿 豪装大三房 厅出阳台南向望江 采光通风好 放租
3室2厅2卫,120平米,中层,整租,东南,7500,"富力东山新天地,越秀,五羊新城,距1号线杨箕站约735米,广州大道与中山一路交汇处",精装修,富力东山新天地 近杨箕地铁口 豪装三房 温馨电梯小区 近五羊
1室1厅1卫,68平米,低层,整租,南,6300,"东方文德广场,越秀,北京路,距1号线农讲所站约523米,文德北路68号",豪华装修,东方文德广场 文德路 中山四路 厅出阳台 全明屋 文明路 德政中路
3室1厅1卫,130平米,高层,整租,西南,8800,"东海嘉园,越秀,五羊新城,距5号线五羊邨站约528米,广州大道东兴北路102号",精装修,东海嘉园电梯三房小区 高层视野好 精装家私电齐 
3室2厅1卫,122平米,低层,整租,东,12000,"东风广场四期,越秀,东风东,距5号线动物园站约411米,东风东路787号",简装修,"东风广场四期, 南向望花园 格局方正 随时入住"
